user_input,reference_contexts,reference,synthesizer_name
"SKB 세트탑박스에서 인터넷 연결 문제 발생 시 고객 지원을 받으려면 어떻게 해야 하며, 문제 해결을 위해 어떤 기본 점검을 해야 하나요?","['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인']","인터넷 연결 문제 발생 시 고객 지원을 받으려면 SK브로드밴드 고객센터(1588-1234)나 온라인 지원(www.skbroadband.com), 또는 SK브로드밴드 모바일 앱을 통해 문의할 수 있습니다. 문제 해결을 위해서는 먼저 인터넷 케이블 연결 상태를 확인하고, 공유기를 재부팅하며, 네트워크 설정을 점검하는 기본 점검을 수행해야 합니다.",multi_hop_abstract_query_synthesizer
"SKB 셋톱박스에서 VOD 서비스를 이용하려면 어떻게 해야 하며, 결제 방법에는 어떤 것들이 있나요?","['<1-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스에서 VOD 서비스를 이용하려면 먼저 홈 버튼을 눌러 메인 화면으로 이동한 후 VOD 메뉴를 선택하고 원하는 콘텐츠를 검색 및 선택하면 됩니다. 결제 방법으로는 신용카드, 휴대폰 결제, 계좌이체, 포인트 사용이 있습니다.",multi_hop_abstract_query_synthesizer
"SKB 셋톱박스는 SK브로드밴드 소유의 임대 기기라고 하는데, 기기 훼손 및 무단 이전이 금지되는 이유와 고객이 계약 해지 시 어떻게 해야 하는지 알려주세요.","['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기로, 임대 기기이기 때문에 고객이 소유하지 않습니다. 따라서 기기 훼손이나 무단 이전은 금지되며, 계약 해지 시에는 반드시 셋톱박스를 반납해야 합니다. 이러한 주의사항은 고객이 기기를 올바르게 사용하고 관리하도록 하기 위함입니다.",multi_hop_abstract_query_synthesizer
"SKB 셋톱박스는 어떤 기기이고, 기기 훼손 및 무단 이전 금지가 왜 중요한가요?","['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기로, TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다. 이 기기는 SK브로드밴드 소유의 임대 기기이기 때문에, 기기 훼손이나 무단 이전은 금지되어 있습니다. 또한, 계약 해지 시에는 반드시 반납해야 하므로, 기기를 소중히 다루고 무단으로 이동시키지 않는 것이 중요합니다.",multi_hop_abstract_query_synthesizer
"SKB 셋톱박스는 SK브로드밴드 소유의 임대 기기로서, 기기 훼손 및 무단 이전 금지가 명시되어 있는데, 이러한 주의사항을 준수하면서 SKB 셋톱박스의 주요 기능과 설치 방법은 어떻게 이루어지는지 상세히 설명해 주시겠습니까?","['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기로, TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다. 주요 기능으로는 디지털 방송 수신, VOD 서비스 이용, 녹화 기능, 인터넷 연결, 앱 다운로드 및 실행이 포함됩니다. 설치 방법은 HDMI 케이블을 TV와 셋톱박스에 연결하고, 전원 케이블을 콘센트에 연결하며, 인터넷 케이블 연결은 선택사항입니다. 한편, 셋톱박스는 SK브로드밴드 소유의 임대 기기로서 기기 훼손 및 무단 이전이 금지되어 있으며, 계약 해지 시 반드시 반납해야 합니다. 따라서 사용자는 이러한 주의사항을 준수하면서 기기를 설치하고 관리해야 합니다.",multi_hop_abstract_query_synthesizer
SKB 셋톱박스 설치 시 HDMI 케이블 연결 후 TV 입력을 HDMI로 변경하는 방법과 초기 설정 절차는 어떻게 진행되나요?,"['<1-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']",SKB 셋톱박스 설치 방법은 먼저 HDMI 케이블을 TV와 셋톱박스에 연결하고 전원 케이블을 콘센트에 연결하는 것입니다. 그 다음 셋톱박스 전원을 켜고 TV 입력을 HDMI로 변경합니다. 이후 화면에 나타나는 설정 안내를 따라 초기 설정을 완료하면 됩니다.,multi_hop_abstract_query_synthesizer
"SKB 셋톱박스 사용할 때 TV 입력 HDMI 변경은 어떻게 하고, HDMI 케이블은 어디에 연결해야 하나요?","['<1-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스를 사용할 때 TV 입력을 HDMI로 변경하려면 먼저 셋톱박스 전원을 켜고 TV의 입력을 HDMI로 바꿔야 합니다. HDMI 케이블은 TV와 셋톱박스에 각각 연결해야 하며, 이 연결을 통해 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있습니다.",multi_hop_abstract_query_synthesizer
SKB 셋톱박스 설치 시 HDMI 케이블 연결 후 TV 입력을 HDMI로 변경하는 방법과 초기 설정 절차는 어떻게 되나요?,"['<1-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']",SKB 셋톱박스 설치 방법은 먼저 HDMI 케이블을 TV와 셋톱박스에 연결하고 전원 케이블을 콘센트에 연결하는 것입니다. 그 다음 셋톱박스 전원을 켜고 TV 입력을 HDMI로 변경합니다. 이후 화면에 나타나는 설정 안내를 따라 초기 설정을 완료하면 됩니다.,multi_hop_abstract_query_synthesizer
셋톱박스 초기 설정 후 고객 지원은 어떻게 받나요?,"['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인']","셋톱박스 초기 설정은 전원을 켜고 TV 입력을 HDMI로 변경한 후 화면에 나타나는 설정 안내를 따라 완료합니다. 초기 설정 후 문제가 있거나 도움이 필요할 경우, 고객 지원은 고객센터 1588-1234, 온라인 지원 www.skbroadband.com, 또는 SK브로드밴드 모바일 앱을 통해 받을 수 있습니다.",multi_hop_abstract_query_synthesizer
SKB 셋톱박스 설치 시 HDMI 케이블 연결 후 TV 입력을 HDMI로 변경하는 방법과 초기 설정 절차는 어떻게 진행되나요?,"['<1-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']",SKB 셋톱박스 설치 방법은 먼저 HDMI 케이블을 TV와 셋톱박스에 연결하고 전원 케이블을 콘센트에 연결하는 것입니다. 이후 셋톱박스 전원을 켜고 TV 입력을 HDMI로 변경합니다. 화면에 나타나는 설정 안내를 따라 초기 설정을 완료하면 됩니다.,multi_hop_abstract_query_synthesizer
"SKB 셋톱박스 임대 기기의 설치 방법은 어떻게 되며, 임대 기기 사용 시 주의사항은 무엇인가요?","['<1-hop>\n\n7. 고객 지원\n- 고객센터: 1588-1234\n- 온라인 지원: www.skbroadband.com\n- 모바일 앱: SK브로드밴드 앱\n\n8. 주의사항\n- 셋톱박스는 SK브로드밴드 소유의 임대 기기입니다\n- 기기 훼손이나 무단 이전은 금지됩니다\n- 계약 해지 시 반납이 필요합니다\n- 전력 사용량은 한국에너지관리공단 홈페이지에서 확인 가능합니다', '<2-hop>\n\nSKB 셋톱박스 사용자 가이드\n\n1. 셋톱박스 개요\nSKB 셋톱박스는 SK브로드밴드에서 제공하는 디지털 방송 수신기입니다. \n이 기기는 TV에서 다양한 채널과 VOD 서비스를 이용할 수 있게 해주는 핵심 장비입니다.\n\n2. 주요 기능\n- 디지털 방송 수신\n- VOD 서비스 이용\n- 녹화 기능\n- 인터넷 연결\n- 앱 다운로드 및 실행\n\n3. 설치 방법\n3.1 케이블 연결\n- HDMI 케이블을 TV와 셋톱박스에 연결\n- 전원 케이블을 콘센트에 연결\n- 인터넷 케이블 연결 (선택사항)']","SKB 셋톱박스 임대 기기의 설치 방법은 HDMI 케이블을 TV와 셋톱박스에 연결하고, 전원 케이블을 콘센트에 연결하며, 인터넷 케이블 연결은 선택사항입니다. 임대 기기는 SK브로드밴드 소유의 기기로, 기기 훼손이나 무단 이전이 금지되며, 계약 해지 시 반드시 반납해야 합니다.",multi_hop_abstract_query_synthesizer
"VOD 서비스 이용을 위해 리모컨을 어떻게 사용해야 하며, 초기 설정 후 VOD 메뉴에 접속하는 방법은 무엇인가요?","['<1-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인', '<2-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인']","VOD 서비스를 이용하려면 먼저 셋톱박스 전원을 켜고 TV 입력을 HDMI로 변경한 후 초기 설정 안내를 따라 완료해야 합니다. 이후 리모컨의 홈 버튼을 눌러 메인 화면으로 이동하고, 방향키를 사용해 VOD 메뉴를 선택합니다. 원하는 콘텐츠를 검색 및 선택할 때는 방향키로 이동하고 OK 버튼으로 선택을 확인하면 됩니다.",multi_hop_abstract_query_synthesizer
VOD 서비스 이용하려면 리모컨으로 어떻게 해야 해요?,"['<1-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인', '<2-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인']","VOD 서비스를 이용하려면 먼저 리모컨의 홈 버튼을 눌러 메인 화면으로 이동하고, VOD 메뉴를 선택합니다. 그런 다음 원하는 콘텐츠를 검색하고 선택하면 됩니다. 리모컨 사용법으로는 방향키로 메뉴를 이동하고 OK 버튼으로 선택을 확인하면 됩니다.",multi_hop_abstract_query_synthesizer
"셋톱박스 전원 켜는 방법이 먼지 모르겠는데, 인터넷 연결 문제 있을 때 전원 켜기랑 같이 어떻게 확인해야 하나요?","['<1-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인', '<2-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인']","셋톱박스 전원을 켜려면 리모컨의 전원 버튼을 눌러서 켜시면 됩니다. 전원이 켜진 후에는 TV 입력을 HDMI로 변경해야 화면이 나옵니다. 만약 인터넷 연결 문제를 겪고 있다면, 인터넷 케이블 연결 상태를 먼저 확인하고, 공유기를 재부팅하거나 네트워크 설정을 점검해야 합니다.",multi_hop_abstract_query_synthesizer
"SKB 셋톱박스를 사용하여 TV에서 VOD 서비스를 이용하려면 초기 설정과 기본 조작법은 어떻게 해야 하며, 만약 TV 화면이 나오지 않거나 채널이 나오지 않을 때는 어떤 문제 해결 방법을 따라야 하나요?","['<1-hop>\n\n5. VOD 서비스 이용\n5.1 VOD 접속\n- 홈 버튼을 눌러 메인 화면으로 이동\n- VOD 메뉴 선택\n- 원하는 콘텐츠 검색 및 선택\n\n5.2 결제 방법\n- 신용카드\n- 휴대폰 결제\n- 계좌이체\n- 포인트 사용\n\n6. 문제 해결\n6.1 화면이 나오지 않는 경우\n- 전원 케이블 연결 상태 확인\n- HDMI 케이블 연결 상태 확인\n- TV 입력 설정 확인\n\n6.2 채널이 나오지 않는 경우\n- 안테나 케이블 연결 상태 확인\n- 채널 스캔 재실행\n- SK브로드밴드 고객센터 문의\n\n6.3 인터넷 연결 문제\n- 인터넷 케이블 연결 상태 확인\n- 공유기 재부팅\n- 네트워크 설정 확인', '<2-hop>\n\n3.2 초기 설정\n- 셋톱박스 전원을 켭니다\n- TV 입력을 HDMI로 변경합니다\n- 화면에 나타나는 설정 안내를 따라 초기 설정을 완료합니다\n\n4. 기본 조작법\n4.1 리모컨 사용법\n- 전원 버튼: 셋톱박스 전원 켜기/끄기\n- 숫자 버튼: 채널 직접 입력\n- 방향키: 메뉴 이동 및 선택\n- OK 버튼: 선택 확인\n- 뒤로가기: 이전 화면으로 이동\n\n4.2 채널 변경\n- 숫자 버튼으로 직접 채널 번호 입력\n- 채널 업/다운 버튼으로 순차 변경\n- 채널 가이드 버튼으로 전체 채널 목록 확인']","SKB 셋톱박스에서 TV로 VOD 서비스를 이용하려면 먼저 셋톱박스 전원을 켜고 TV 입력을 HDMI로 변경한 후 화면에 나타나는 설정 안내를 따라 초기 설정을 완료해야 합니다. 기본 조작법으로는 리모컨의 전원 버튼으로 셋톱박스 전원을 켜고 끌 수 있으며, 숫자 버튼으로 채널을 직접 입력하거나 채널 업/다운 버튼으로 순차 변경이 가능합니다. VOD 서비스는 홈 버튼을 눌러 메인 화면으로 이동한 후 VOD 메뉴를 선택하고 원하는 콘텐츠를 검색 및 선택하면 됩니다. 결제는 신용카드, 휴대폰 결제, 계좌이체, 포인트 사용 중 선택할 수 있습니다. 만약 TV 화면이 나오지 않는 경우에는 전원 케이블과 HDMI 케이블 연결 상태를 확인하고 TV 입력 설정을 점검해야 하며, 채널이 나오지 않는 경우에는 안테나 케이블 연결 상태를 확인하고 채널 스캔을 재실행하거나 SK브로드밴드 고객센터에 문의하는 것이 좋습니다.",multi_hop_specific_query_synthesizer
