user_input,reference_contexts,reference,synthesizer_name
"AI 알림 기능도 있고 VOD 연속 재생 기능도 있는데, VOD 연속 재생 기능 어떻게 설정해요? 그리고 AI 알림 기능은 뭔지 같이 알려주세요, 고령이라 잘 몰라서요.","['<1-hop>\n\nAI가 제공하는 콘텐츠 시청과 구매에 유용한 정보 알림 기능을 설정할 수 있어요.\nVOD 회차 및 재생 목록의 연속 재생 기능을 설정할 수 있어요.\n셋톱박스를 지정한 시간에 끄도록 설정할 수 있어요.\nB tv 이용 내역에 따라 맞춤형 광고 제공에 대한 설정을 할 수 있어요. \n자녀 안심 설정\n시청 연령 제한 \n시청 습관 관리 \n콘텐츠 접근 관리\n실시간 채널과 VOD 시청의 제한 연령을 설정할 수 있어요.\n아이가 하루동안 TV를 볼 수 있는 시간, 시간대, 편수를 설정할 수 있어요.\n아이의 유해 매체물 접근을 제한하기 위해 성인 콘텐츠 및 성인 앱의 공개 여부를', '<2-hop>\n\n자막 설정\n효과음\nAI 알림\nVOD 연속 재생 설정\n자동 취침 모드 설정\n광고 설정 \nB tv를 켰을 때 처음 보이는 화면을 B tv 홈, 실시간 TV, 해피시니어 중 선택할 수 있어요.\n리모컨에서 바로가기 버튼 선택 시, 이동하는 메뉴를 선택할 수 있어요.\n※ ZEM, 해피시니어, 검색, 멀티뷰, 영화, TV다시보기, 애니메이션, 게임&앱, 홈쇼핑 모아보기, 월정액\n실시간 채널 자막방송, VOD 시청 시 제공되는 자막 색상, 크기를 설정할 수 있어요. \nB tv 이용 중 리모컨 버튼 동작 효과음을 설정할 수 있어요.']","VOD 연속 재생 기능은 VOD 회차 및 재생 목록을 끊김 없이 계속 재생할 수 있도록 설정할 수 있어요. 이 설정은 AI가 제공하는 콘텐츠 시청과 구매에 유용한 정보 알림 기능과 함께 사용할 수 있습니다. AI 알림 기능은 시청 중인 콘텐츠와 관련된 유용한 정보를 알려주는 기능으로, 설정할 수 있어 편리하게 이용할 수 있습니다.",multi_hop_abstract_query_synthesizer
"넷플릭스 및 유튜브 앱 사용이 가능한 스마트TV 모드로 전환하는 방법과, NETFLIX app으로 바로 이동하는 기능, 그리고 AI 음성검색 서비스를 이용하는 방법은 무엇인가요?","['<1-hop>\n\n7 8\n리모컨 살펴보기\n4\n5\n6\n7\n8\n12\n14\n15\n16\nTV 전원과 B tv 전원을 동시에 켜고 끌 수 있어요. \n통합 전원을 눌렀을 때 TV 전원과 B tv 전원 중 하나만 작동한다면,\nTV 전원 버튼 또는 B tv 전원 버튼을 눌러 TV 전원과 B tv 전원을 모두 켜주세요.\n통합 전원\n스마트TV 모드로 전환되어 넷플릭스, 유튜브 등 스마트TV 앱 사용이 가능해요. \nB tv 서비스 모드로 전환하려면    등 B tv 서비스 버튼을 눌러 주세요.\n스마트TV\nB tv 음량을 조절할 수 있습니다. TV 음량 버튼이 작동하지 않는다면  버튼으로', '<2-hop>\n\nB tv+로 영화, 방송, 애니, 키즈 전 장르 콘텐츠를 한 번에 즐길 수 있어요.\nB tv를 통해 OTT에서 제공하는 다양한 콘텐츠를 이용할 수 있어요.\nNETFLIX(넷플릭스) 앱으로 바로 이동할 수 있어요.\n※ Smart 3셋톱박스와 AI 4 vision 셋톱박스만 가능해요. \nApple TV 앱으로 바로 이동할 수 있어요.\n홈쇼핑 바로가기, AI 쇼핑 등 다양한 쇼핑 정보를 확인할 수 있어요.\n검색\n에이닷 \nB tv+\nOTT\nNETFLIX\nApple TV\n쇼핑', '<3-hop>\n\n※ 쇼핑, OTT홈 버튼은 SA02 리모컨에만 한해요.\n바로가기\nVOD 영상의 10초 혹은 30초 단위로 건너뛰어요.건너뛰기\n음량, 채널 버튼 SA02 리모컨 옆면의 음량 슬라이더 설정에 따라 TV 또는 B tv 음량을 조절할 수 있어요. \n(B tv 음량에서만) 음량 버튼을 아래로 2초 이상 누르면 음량을 ‘0’으로 변경할 수 있어요.\n채널 버튼은 실시간 방송의 채널을 한 칸씩 이동할 수 있어요.\nAI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색 : 리모콘 버튼을 누르면 AI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색\n이전, 나가기']","스마트TV 모드로 전환하면 넷플릭스, 유튜브 등 스마트TV 앱 사용이 가능합니다. 스마트TV 모드로 전환하려면 리모컨에서 B tv 서비스 버튼을 눌러 B tv 서비스 모드에서 벗어나야 합니다. NETFLIX app으로 바로 이동하는 기능은 Smart 3셋톱박스와 AI 4 vision 셋톱박스에서 지원되며, B tv를 통해 OTT에서 제공하는 다양한 콘텐츠를 이용할 수 있습니다. 또한, AI 음성검색 서비스는 리모컨 버튼을 눌러 이용할 수 있어 음성으로 원하는 콘텐츠를 쉽게 검색할 수 있습니다.",multi_hop_abstract_query_synthesizer
"셋톱박스 전력 사용량을 확인하는 방법과 충전식 리모컨의 충전 상태 표시등 색상은 어떻게 구분되며, 배터리가 10% 미만일 때는 어떤 조치를 해야 하나요?","['<1-hop>\n\n셋톱박스 전력 사용량, 이렇게 확인하세요\n 이 기기는 SK브로드밴드 소유의 임대 기기입니다. \n 기기의 훼손이나 철거, 이전 등의 변경 조작 시도는 엄격히 금지되며, \n  이용자는 가입 계약을 해지하는 경우 정해진 기간 내에 셋톱박스를 반납해야 합니다.\n수신기 이용 안내\n목차\n안내사항\n셋톱박스·리모컨 살펴보기  3\nB tv 홈 화면 만나보기 9\n기기 연결 설정  11\nOTT 앱 이용하기 17\n상황별 문제 해결하기 13\n모바일 B tv 이용하기 18\n새롭게 바뀐 AI B tv를\n온 가족이 즐겨보세요\n· TV와 모바일에서 자유롭게 즐기는 미디어 생활', '<2-hop>\n\n채널음량\n SA02는 충전식 리모컨으로 배터리가 10%미만일 경우 빨간색 불빛이 들어와요. \n  C타입으로 충전해 주세요.\n※ 충전 중에도 B tv 를 사용 하실 수 있으며 충전이 충분할 경우 다시 초록색 불빛이 들어와요.\n 리모컨의  버튼과  버튼을 동시에 눌러 블루투스를 다시 연결해 주세요. \n 셋톱박스 뒷면 전원을 껐다 다시 켠 후, 전원 케이블을 뺐다가 다시 연결해 주세요.\n3초\n선호채널\nMIC\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량\nMIC\n스마트TV \nTV전원\nTV전원\n전체메뉴\nTV전원\n선호채널 편성표', '<3-hop>\n\n·충전 중일 때: 80% 이상은 초록색 불빛, 80% 미만은 빨간색 불빛\n·충전 완료 시: 초록색 불빛이 켜진 상태로 유지\n적용 셋톱박스\nUHD 4 셋톱박스\nSmart 3 셋톱박스, AI 스피커형 셋톱박스\n적용 셋톱박스\nSmart 3 셋톱박스\n※ Smart 3 셋톱박스 + 넷플릭스 상품 패키지 동시 가입 시 증정\n리모컨 BA03, BT12 리모컨 SA02\n2\nB tv 서비스\n바로가기\n측면(좌)\n측면(우)\n정면\n17\n13\n1615\n정면\n 측면(좌)\n측면(우)\n17']","셋톱박스 전력 사용량은 SK브로드밴드 소유의 임대 기기로, 사용자는 계약 해지 시 정해진 기간 내에 셋톱박스를 반납해야 하며, 기기의 훼손이나 변경 조작은 금지되어 있습니다. 충전식 리모컨 SA02의 경우, 배터리가 10% 미만일 때 빨간색 불빛이 들어오며, 이때 C타입 케이블로 충전해야 합니다. 충전 중에도 B tv를 사용할 수 있고, 충전이 충분하면 초록색 불빛이 켜집니다. 충전 상태 표시등은 80% 이상일 때 초록색, 80% 미만일 때 빨간색 불빛이 켜지며, 충전 완료 시에는 초록색 불빛이 유지됩니다.",multi_hop_abstract_query_synthesizer
셋톱박스에서 시청 연령 제한 어떻게 하고 성인 인증은 인증번호로 하는 거 맞아요?,"['<1-hop>\n\nAI가 제공하는 콘텐츠 시청과 구매에 유용한 정보 알림 기능을 설정할 수 있어요.\nVOD 회차 및 재생 목록의 연속 재생 기능을 설정할 수 있어요.\n셋톱박스를 지정한 시간에 끄도록 설정할 수 있어요.\nB tv 이용 내역에 따라 맞춤형 광고 제공에 대한 설정을 할 수 있어요. \n자녀 안심 설정\n시청 연령 제한 \n시청 습관 관리 \n콘텐츠 접근 관리\n실시간 채널과 VOD 시청의 제한 연령을 설정할 수 있어요.\n아이가 하루동안 TV를 볼 수 있는 시간, 시간대, 편수를 설정할 수 있어요.\n아이의 유해 매체물 접근을 제한하기 위해 성인 콘텐츠 및 성인 앱의 공개 여부를', '<2-hop>\n\n설정할 수 있어요.\n인증 설정\n인증 방식 설정\n성인 인증 \n시청 제한 \n인증번호 혹은 인증패턴 중 인증 방식을 설정할 수 있어요.\n성인콘텐츠 및 성인채널 이용 시 필요한 인증번호, 패턴 변경 및 초기화를 설정할 수 있어요.\n유료 콘텐츠 구매 시 구매 인증을 설정하고 변경 및 초기화를 설정할 수 있어요.\n현재 사용 중인 TV에서 지원하는 해상도에 맞춰 B tv 화면의 해상도를 변경할 수 있어요.\n고객님의 TV에서 지원하는 해상도에 맞춰 화면 비율을 설정할 수 있어요.\nB tv 음향 출력 형식을 설정할 수 있어요.  \n※ 기본 스테레오 재생, Dolby 및 Atmos 음질 이용의 경우 외부기기 출력 설정 가능해요. \n화면/음향 설정\n화면 해상도 설정']",셋톱박스에서는 실시간 채널과 VOD 시청의 제한 연령을 설정할 수 있어 시청 연령 제한을 할 수 있어요. 그리고 성인 콘텐츠 및 성인 채널 이용 시에는 인증번호나 인증패턴 중 하나를 선택해 성인 인증 방식을 설정할 수 있습니다. 인증번호 변경이나 초기화도 가능해요.,multi_hop_abstract_query_synthesizer
셋톱박스 리모컨으로 전원 켜고 음량 조절 어떻게 해요? 불빛으로 음량 확인 가능해요?,"['<1-hop>\n\n셋톱박스 전력 사용량, 이렇게 확인하세요\n 이 기기는 SK브로드밴드 소유의 임대 기기입니다. \n 기기의 훼손이나 철거, 이전 등의 변경 조작 시도는 엄격히 금지되며, \n  이용자는 가입 계약을 해지하는 경우 정해진 기간 내에 셋톱박스를 반납해야 합니다.\n수신기 이용 안내\n목차\n안내사항\n셋톱박스·리모컨 살펴보기  3\nB tv 홈 화면 만나보기 9\n기기 연결 설정  11\nOTT 앱 이용하기 17\n상황별 문제 해결하기 13\n모바일 B tv 이용하기 18\n새롭게 바뀐 AI B tv를\n온 가족이 즐겨보세요\n· TV와 모바일에서 자유롭게 즐기는 미디어 생활', '<2-hop>\n\n구글 시스템 설정\n셋톱박스, TV를 HDMI로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원, 음량을 조절할 수 있어요.\n셋톱박스에 설치된 앱을 삭제하여 용량을 관리할 수 있어요.\n구글 텍스트 음성변화 기능을 이용하려면 서비스 설치가 필요해요.\n셋톱박스를 점검하여 시스템을 최적의 상태로 복구할 수 있어요.\n셋톱박스 설정을 초기화할 수 있어요. \n※ 인증번호 설정, 자녀 안심 설정, ZEM 키즈 설정, 해설&자막방송 설정 정보는 제외돼요.\n사용 중인 셋톱박스의 기기 정보와 인터넷 연결 상태를 확인할 수 있어요.', '<3-hop>\n\n※ 음량은 총 32단계로 조절할 수 있으며, 불빛의 밝기와 위치로 음량의 크기를 확인할 수 있어요.\n 중앙에 주황색 불빛이 들어와요. \n 불빛이 오랫동안 나타나면, 고객센터로 문의해 주세요.(고객센터 106)\n서비스를 시작할 때\n음성인식 기능을  \n사용할 때\n마이크가 꺼졌을 때\n음량을 조절할 때\n시스템 오류가\n발생했을 때\n상태별 알림 안내\nAI 스피커형 셋톱박스\n5\n※ B tv pop 이용 고객의 경우, Smart 3 셋톱박스만 설치 가능해요.']","셋톱박스를 TV와 HDMI로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원 및 음량을 조절할 수 있습니다. 음량은 총 32단계로 조절 가능하며, 불빛의 밝기와 위치로 음량 크기를 확인할 수 있습니다. 중앙에 주황색 불빛이 들어오고, 불빛이 오랫동안 나타나면 고객센터(106)로 문의해야 합니다.",multi_hop_abstract_query_synthesizer
"모바일 B tv 연결 어떻게 해요? 그리고 SKB 셋톱박스 뒤에 HDMI 포트랑 TV 연결하는 방법도 알려주세요. 모바일 B tv는 최대 몇 명이 쓸 수 있고, QR코드나 인증번호로 연결하는 거 맞죠? 그리고 셋톱박스에 HDMI 포트랑 랜 포트, USB 포트가 있는데 이거 어떻게 쓰는 건가요?","['<1-hop>\n\n※ 일부 OTT 앱은 서비스를 이용할 수 없어요.\n   모바일 앱 화면 ▶ 상단 \n 버튼 ▶ TV로 화면 전송\nDock Menu\n모바일 B tv 이용하기\n모바일 B tv \n연결 방법\n내가 좋아하는 콘텐츠는 물론, \n내 취향을 파악해 추천 콘텐츠를 보여줘요\n· 1대의 B tv에 모바일 B tv 최대 4명 연결\n·구독료 없이 24시간 무제한으로 즐기는 Free채널\n· 오늘의 내가 좋아할 콘텐츠를 다채롭게 추천하는 AI PICK\n· VOD 속 상품이 궁금할 때 AI 추천 쇼핑\n나로 시작되는 모바일', '<2-hop>\n\n11 12\n기기 연결 설정\n프로필/모바일 B tv\n프로필 관리 \n프로필 추가 및\n모바일 B tv 연결\n셋톱박스와 모바일 B tv를 연결하여 최대 4개의 프로필을 설정할 수 있어요. \n휴대폰으로 QR코드를 촬영하거나, 인증번호를 입력하여 셋톱박스와 모바일 B tv를\n연결할 수 있어요.  \n기기 연결 설정 \n블루투스 연결\n에이닷 연결\n리모컨, 스피커, 게임패드 등 다양한 블루투스 기기와 연결할 수 있어요.\n개인 프로필 화면에서 음성검색 버튼을 누르면 에이닷과 연결할 수 있어요.\n사용자 맞춤 설정\n시작 화면 설정\n바로가기 버튼 설정\n자막 설정\n효과음\nAI 알림', '<3-hop>\n\n6\nSmart 3, UHD 4 셋톱박스\n윗면\n뒷면\n셋톱박스의 동작 상태에 따라 불빛이 들어와요.\nB tv 채널을 변경할 수 있어요.\n상태 알림 LED\n채널채널\n마이크(MIC) 입력\n랜 포트\nHDMI 포트\nUSB 포트\n전원 연결 포트\n마이크를 연결할 수 있어요. \n랜 케이블을 이용해 SK브로드밴드 인터넷을 연결해요. \nHDMI 케이블을 이용해 TV와 연결해요.\nUSB 메모리를 연결할 수 있어요.(USB 2.0  , USB 3.0  )\n전원 어댑터를 연결해요.\n흰색 불빛 : 나타남 B tv 시청 중일 때\n초록색 불빛 : 나타남 B tv 전원이 꺼졌을 때(B tv 대기모드)']","모바일 B tv는 최대 4명까지 연결할 수 있어요. 휴대폰으로 QR코드를 촬영하거나 인증번호를 입력해서 셋톱박스와 모바일 B tv를 연결할 수 있어요. 셋톱박스 뒤에는 HDMI 포트가 있어서 HDMI 케이블로 TV와 연결해요. 그리고 랜 포트는 SK브로드밴드 인터넷을 연결하는 데 쓰고, USB 포트에는 USB 메모리를 연결할 수 있어요. 이렇게 하면 모바일 B tv를 편리하게 이용할 수 있고, TV와 셋톱박스를 잘 연결해서 B tv 채널도 바꿀 수 있어요.",multi_hop_abstract_query_synthesizer
"리모컨 배터리 부족 시 빨간 불빛 왜 들어오고, 충전식 리모컨 어떻게 충전해요?","['<1-hop>\n\n채널음량\n SA02는 충전식 리모컨으로 배터리가 10%미만일 경우 빨간색 불빛이 들어와요. \n  C타입으로 충전해 주세요.\n※ 충전 중에도 B tv 를 사용 하실 수 있으며 충전이 충분할 경우 다시 초록색 불빛이 들어와요.\n 리모컨의  버튼과  버튼을 동시에 눌러 블루투스를 다시 연결해 주세요. \n 셋톱박스 뒷면 전원을 껐다 다시 켠 후, 전원 케이블을 뺐다가 다시 연결해 주세요.\n3초\n선호채널\nMIC\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량\nMIC\n스마트TV \nTV전원\nTV전원\n전체메뉴\nTV전원\n선호채널 편성표', '<2-hop>\n\n※ 배터리가 부족하면 버튼을 누를 때마다 리모컨 위쪽에 빨간색 불빛이 들어와요.\nTV 전원이 꺼지면  버튼을 눌러 설정을 완료해 주세요.\nTV전원,\n음량 버튼이\n작동하지\n않는다면?\n리모컨이 \n작동하지 않아요\n리모컨 왼쪽 윗쪽 상단에 초록색 불빛이 들어오면,\nTV가 꺼질 때까지 리모컨의 채널  버튼을 눌러주세요.\nTV 전원이 켜진 상태에서 리모컨의 \n 스마트TV \n 을 동시에 3초 이상 눌러 주세요.\n리모컨이 \n어디 있는지 \n못 찾겠어요']","SA02 충전식 리모컨은 배터리가 10% 미만일 때 빨간색 불빛이 들어와서 배터리 부족을 알려줘요. 이때 C타입 케이블로 충전하면 되고, 충전 중에도 B tv를 사용할 수 있어요. 배터리가 충분히 충전되면 다시 초록색 불빛이 들어와요. 또한, 배터리가 부족하면 버튼을 누를 때마다 리모컨 위쪽에 빨간 불빛이 깜빡여서 배터리 상태를 쉽게 알 수 있습니다.",multi_hop_abstract_query_synthesizer
"셋톱박스와 TV를 HDMI 포트로 연결했는데, B tv 리모컨으로 전원하고 음량 조절하는 방법이랑, 자막 설정에서 자막 색깔이나 크기 바꾸는 방법도 알려주세요. HDMI 포트 연결과 자막 설정 둘 다 어떻게 하는지 자세히 설명해 주세요.","['<1-hop>\n\n구글 시스템 설정\n셋톱박스, TV를 HDMI로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원, 음량을 조절할 수 있어요.\n셋톱박스에 설치된 앱을 삭제하여 용량을 관리할 수 있어요.\n구글 텍스트 음성변화 기능을 이용하려면 서비스 설치가 필요해요.\n셋톱박스를 점검하여 시스템을 최적의 상태로 복구할 수 있어요.\n셋톱박스 설정을 초기화할 수 있어요. \n※ 인증번호 설정, 자녀 안심 설정, ZEM 키즈 설정, 해설&자막방송 설정 정보는 제외돼요.\n사용 중인 셋톱박스의 기기 정보와 인터넷 연결 상태를 확인할 수 있어요.', '<2-hop>\n\n자막 설정\n효과음\nAI 알림\nVOD 연속 재생 설정\n자동 취침 모드 설정\n광고 설정 \nB tv를 켰을 때 처음 보이는 화면을 B tv 홈, 실시간 TV, 해피시니어 중 선택할 수 있어요.\n리모컨에서 바로가기 버튼 선택 시, 이동하는 메뉴를 선택할 수 있어요.\n※ ZEM, 해피시니어, 검색, 멀티뷰, 영화, TV다시보기, 애니메이션, 게임&앱, 홈쇼핑 모아보기, 월정액\n실시간 채널 자막방송, VOD 시청 시 제공되는 자막 색상, 크기를 설정할 수 있어요. \nB tv 이용 중 리모컨 버튼 동작 효과음을 설정할 수 있어요.', '<3-hop>\n\nAUX 출력  \nHDMI 포트\n랜 포트 \n전원 연결 포트 \n셋톱박스 전원\n사용자의 음성을 인식해요. \nB tv 채널을 변경할 수 있어요. \nB tv 또는 NUGU 서비스의 음량을 조절할 수 있어요.\nB tv 서비스를 시작하거나 종료할 수 있어요.\n11\n10\n1110\n※ B tv pop 이용 고객의 경우, Smart 3 셋톱박스만 설치 가능해요.']","셋톱박스와 TV를 HDMI 포트로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원과 음량을 조절할 수 있습니다. 즉, 리모컨 하나로 두 기기를 모두 편리하게 조작할 수 있어요. 자막 설정은 B tv 이용 중에 실시간 채널 자막방송이나 VOD 시청 시 제공되는 자막의 색상과 크기를 변경할 수 있습니다. 리모컨에서 자막 설정 메뉴에 들어가서 원하는 자막 색깔과 크기를 선택하면 됩니다. 따라서 HDMI 포트로 연결 후 리모컨으로 전원과 음량을 조절하면서, 자막 설정 메뉴에서 자막의 색상과 크기를 조절할 수 있어 편리하게 시청할 수 있습니다.",multi_hop_abstract_query_synthesizer
리모컨 조작 방법 중에서 리모컨으로 셋톱박스와 TV의 전원 및 음량을 조절하는 방법과 모바일 B tv를 연결하는 구체적인 절차는 어떻게 되나요?,"['<1-hop>\n\n어디 있는지 \n못 찾겠어요\n Smart 3 / UHD 4 셋톱박스는 채널 Down  버튼을 3초 이상 길게 눌러보세요.\n AI 스피커형 셋톱박스는 음량 Down  또는 Up  버튼을 3초 이상 길게 눌러보세요.\n 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨을 찾은 후에는\n 아무 버튼이나 눌러 알림 음을 멈출 수 있어요.\nTVTV\nHDMIHDMI\nUSBUSB\n셋톱박스 전원 불빛\n외부입력 조용히\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량', '<2-hop>\n\n구글 시스템 설정\n셋톱박스, TV를 HDMI로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원, 음량을 조절할 수 있어요.\n셋톱박스에 설치된 앱을 삭제하여 용량을 관리할 수 있어요.\n구글 텍스트 음성변화 기능을 이용하려면 서비스 설치가 필요해요.\n셋톱박스를 점검하여 시스템을 최적의 상태로 복구할 수 있어요.\n셋톱박스 설정을 초기화할 수 있어요. \n※ 인증번호 설정, 자녀 안심 설정, ZEM 키즈 설정, 해설&자막방송 설정 정보는 제외돼요.\n사용 중인 셋톱박스의 기기 정보와 인터넷 연결 상태를 확인할 수 있어요.', '<3-hop>\n\n나로 시작되는 모바일\n·와이파이 연결하기: 셋톱박스와 같은 와이파이에 연결하면 바로 연결할 수 있어요.\n·B tv 인증번호 입력하기: B tv 채널 777번에서 안내되는 인증번호 6자리를 입력하면 연결할 수 있어요.\n·B tv 가입자 인증하기: B tv 가입자 본인의 스마트 기기로 인증하면 셋톱박스 없이 연결할 수 있어요.\n구글 플레이스토어 혹은 애플 앱스토어에서 ‘모바일 B tv’ 앱 설치\n나의 B tv 관리 ▶ B tv 연결하기']","리모컨으로 셋톱박스와 TV의 전원 및 음량을 조절하려면, 셋톱박스와 TV를 HDMI로 연결해야 합니다. 이렇게 연결하면 B tv 리모컨으로 두 기기의 전원과 음량을 모두 조절할 수 있습니다. 또한, 리모컨을 잃어버렸을 때는 Smart 3 또는 UHD 4 셋톱박스의 경우 채널 Down 버튼을 3초 이상 길게 누르고, AI 스피커형 셋톱박스는 음량 Down 또는 Up 버튼을 3초 이상 길게 눌러 리모컨 위치를 알 수 있습니다. 모바일 B tv를 연결하려면 먼저 셋톱박스와 같은 와이파이에 스마트폰을 연결하고, 구글 플레이스토어나 애플 앱스토어에서 '모바일 B tv' 앱을 설치합니다. 이후 B tv 채널 777번에서 안내되는 6자리 인증번호를 입력하거나, B tv 가입자 본인의 스마트 기기로 인증하여 셋톱박스 없이도 모바일 B tv를 사용할 수 있습니다.",multi_hop_abstract_query_synthesizer
리모컨 배터리 충전 여부를 확인하고 리모컨 조작이 제대로 되는지 어떻게 점검하나요?,"['<1-hop>\n\n어디 있는지 \n못 찾겠어요\n Smart 3 / UHD 4 셋톱박스는 채널 Down  버튼을 3초 이상 길게 눌러보세요.\n AI 스피커형 셋톱박스는 음량 Down  또는 Up  버튼을 3초 이상 길게 눌러보세요.\n 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨을 찾은 후에는\n 아무 버튼이나 눌러 알림 음을 멈출 수 있어요.\nTVTV\nHDMIHDMI\nUSBUSB\n셋톱박스 전원 불빛\n외부입력 조용히\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량', '<2-hop>\n\n기기 간 [랜 케이블] 연결 상태, LED 작동 여부를 확인해 주세요. \n[셋톱박스와 TV간 연결] 상태, [외부입력 설정] 정보를 확인해 주세요.\n리모컨의 [배터리 충전 여부]와 [B tv와의 연결] 상태를 확인해 주세요.\n전원 재연결\n와이파이 재연결 와이파이가 연결되지 않을 때 공유기 전원, 인터넷, 2.4G, 5G 순으로 \n불빛이 들어오는지 확인하고 공유기의 전원 케이블을 뺐다가 꽂아 주세요.\n공유기 전원 불빛 인터넷, 2.4G, 5G 불빛 공유기 전원 케이블\n인터넷, B tv, 전화를 이용할 수 없을 때']","리모컨 배터리 충전 여부는 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울리는지 확인하여 점검할 수 있습니다. Smart 3 / UHD 4 셋톱박스의 경우 채널 Down 버튼을 3초 이상 길게 눌러 리모컨을 찾을 수 있고, AI 스피커형 셋톱박스는 음량 Down 또는 Up 버튼을 3초 이상 길게 눌러 리모컨에서 불빛과 알림 음이 나오는지 확인합니다. 리모컨을 찾은 후에는 아무 버튼이나 눌러 알림 음을 멈출 수 있습니다. 또한, 리모컨의 배터리 충전 여부와 B tv와의 연결 상태를 함께 확인하여 정상 작동 여부를 점검해야 합니다.",multi_hop_abstract_query_synthesizer
에이닷과의 대화형 콘텐츠 탐색 기능과 음성 인식을 이용해서 B tv에서 원하는 채널을 어떻게 바꿀 수 있나요?,"['<1-hop>\n\nB tv 서비스에 필요한 여러 가지 설정을 할 수 있어요.\n고객님이 가입한 월정액을 비롯해 다양한 월정액 상품을 쉽고 빠르게 확인할 수 있어요.  \n구글 TV앱을 포함해, B tv의 다양한 TV앱을 확인할 수 있어요.\n※ [TV 앱 ▶ 구글 설정]에서 구글 서비스와 기기의 환경 설정을 해보세요. \n키즈에 특화된 서비스와 콘텐츠를 이용할 수 있어요.\n시니어 맞춤 서비스와 콘텐츠를 이용할 수 있어요.\n장르별로 다양한 콘텐츠를 확인할 수 있어요.\nB tv에서 찾고 싶은 콘텐츠를 직접 검색할 수 있어요.\n에이닷과 대화하며, 콘텐츠를 탐색 할 수 있어요.', '<2-hop>\n\nAUX 출력  \nHDMI 포트\n랜 포트 \n전원 연결 포트 \n셋톱박스 전원\n사용자의 음성을 인식해요. \nB tv 채널을 변경할 수 있어요. \nB tv 또는 NUGU 서비스의 음량을 조절할 수 있어요.\nB tv 서비스를 시작하거나 종료할 수 있어요.\n11\n10\n1110\n※ B tv pop 이용 고객의 경우, Smart 3 셋톱박스만 설치 가능해요.']","B tv에서는 에이닷과 대화하며 콘텐츠를 탐색할 수 있고, 사용자의 음성을 인식하여 B tv 채널을 변경할 수 있습니다. 즉, 음성 인식 기능을 통해 에이닷과 대화하면서 원하는 채널을 쉽게 바꿀 수 있습니다.",multi_hop_abstract_query_synthesizer
